"","Run","Covariance","Variance_V1","Variance_V2","Variance_V3","Variance_gamma","Variance_epsilon","Variance_total_marginal","Variance_total_conditional"
"Run: 863 Cov: high",863,0.9,0.0587521112020336,0.111945856636999,0.158614528883527,0.0545792164588458,0.0558672365769363,0.32931249672256,0.383891713181405
"Run: 864 Cov: none",864,0,0.123959996852189,0.252998623580551,0.397807358936894,0.113568993769476,0.130338117898611,0.774765979369634,0.88833497313911
"Run: 864 Cov: low",864,0.1,0.112521125646926,0.213129140659368,0.333511077132331,0.112755491204885,0.112044953676233,0.659161343438625,0.77191683464351
"Run: 864 Cov: medium",864,0.5,0.0728142314937948,0.139827998271847,0.221553307640766,0.0768668810165747,0.072729197240339,0.434195537406408,0.511062418422983
"Run: 864 Cov: high",864,0.9,0.0584277723762045,0.108227662504665,0.15844529547754,0.0658702636782058,0.0559010986346725,0.325100730358409,0.390970994036615
"Run: 865 Cov: none",865,0,0.121560703334057,0.259808931729392,0.377396920810688,0.120298587950171,0.123142575463289,0.758766555874136,0.879065143824308
"Run: 865 Cov: low",865,0.1,0.108537402887245,0.210777703180451,0.323628303195242,0.126250651235257,0.108126351934168,0.642943409262938,0.769194060498196
"Run: 865 Cov: medium",865,0.5,0.0705479403135063,0.148274985265206,0.22634762113242,0.0690285844004703,0.0738554564828984,0.445170546711132,0.514199131111602
"Run: 865 Cov: high",865,0.9,0.0600310099889778,0.107869048487316,0.157611393624642,0.0639562413728524,0.0564588329361578,0.325511452100935,0.389467693473788
"Run: 866 Cov: none",866,0,0.132621518664884,0.259050752521635,0.382868324659144,0.112013332010173,0.130745223994154,0.774540595845664,0.886553927855837
"Run: 866 Cov: low",866,0.1,0.108002120565041,0.224935384738902,0.32899451565381,0.112542754147235,0.11290275585646,0.661932020957753,0.774474775104988
"Run: 866 Cov: medium",866,0.5,0.0732652644145603,0.151607531632054,0.22015576409985,0.0691170012294013,0.0736482947057797,0.445028560146465,0.514145561375866
"Run: 866 Cov: high",866,0.9,0.0517904868365318,0.122352143972056,0.163589398976748,0.0436723055891142,0.0562550769780095,0.337732029785336,0.38140433537445
"Run: 867 Cov: none",867,0,0.12356617429215,0.250786403278759,0.371111562484638,0.127573201848675,0.123546140158293,0.745464140055547,0.873037341904222
"Run: 867 Cov: low",867,0.1,0.10633799064164,0.219086683395414,0.326509928263036,0.120061109228619,0.108950943145285,0.65193460230009,0.771995711528709
"Run: 867 Cov: medium",867,0.5,0.0766084895574692,0.148761634148542,0.216196631799931,0.0773124942307724,0.0723869019295379,0.441566755505942,0.518879249736715
"Run: 867 Cov: high",867,0.9,0.0544757542640568,0.107217683653784,0.17254005307948,0.0489144177211088,0.0543113406651811,0.334233490997321,0.38314790871843
"Run: 868 Cov: none",868,0,0.120648206836644,0.257983570626793,0.371954147646211,0.130762384036877,0.126550036244304,0.750585925109649,0.881348309146526
"Run: 868 Cov: low",868,0.1,0.108983615463057,0.227081749163293,0.324464430662234,0.106605608835639,0.108153694092064,0.660529795288584,0.767135404124223
"Run: 868 Cov: medium",868,0.5,0.0762821877145518,0.147583383611164,0.218336780030515,0.0689522760081117,0.0721692182256529,0.442202351356231,0.511154627364342
"Run: 868 Cov: high",868,0.9,0.0511134997732024,0.116975995662682,0.167060561820866,0.0534329324698364,0.0535765411449005,0.33515005725675,0.388582989726586
"Run: 869 Cov: none",869,0,0.130734620579334,0.250849440621911,0.395720103357932,0.111009140745047,0.129561741633737,0.777304164559177,0.888313305304224
"Run: 869 Cov: low",869,0.1,0.105839587918321,0.216729005703714,0.30878892601485,0.115717434751014,0.10473495894812,0.631357519636885,0.747074954387899
"Run: 869 Cov: medium",869,0.5,0.0695072534034284,0.154405538030186,0.220603095085215,0.070494597053171,0.0739309187100046,0.444515886518829,0.515010483572
"Run: 869 Cov: high",869,0.9,0.0556075042377422,0.107826833833012,0.167632400933385,0.0627526110466503,0.0519091505263117,0.331066739004139,0.393819350050789
"Run: 870 Cov: none",870,0,0.125714052741815,0.256250010578352,0.371213464158063,0.127701579793242,0.128442749927733,0.75317752747823,0.880879107271473
"Run: 870 Cov: low",870,0.1,0.111953493215954,0.2128225260531,0.325408517079653,0.105415869002075,0.106204471402143,0.650184536348707,0.755600405350782
"Run: 870 Cov: medium",870,0.5,0.0781591093535486,0.146279703042463,0.225038354989638,0.0711095036509735,0.0753390223581111,0.44947716738565,0.520586671036623
"Run: 870 Cov: high",870,0.9,0.0572741684531537,0.111147372669337,0.16511404014541,0.0540490929367647,0.0559107746874258,0.333535581267901,0.387584674204665
"Run: 871 Cov: none",871,0,0.126572869645335,0.248258919251571,0.389144309880063,0.126587312298082,0.130341109599127,0.763976098776969,0.890563411075051
"Run: 871 Cov: low",871,0.1,0.109899136145389,0.214726737452001,0.338733095827387,0.104277363700128,0.112740207339743,0.663358969424777,0.767636333124905
"Run: 871 Cov: medium",871,0.5,0.0753236680120099,0.147775092430473,0.219563599703663,0.0729665338359975,0.0768447025961504,0.442662360146146,0.515628893982143
"Run: 871 Cov: high",871,0.9,0.0538116789196913,0.109580802748946,0.173901306645119,0.0498221642543294,0.0553291650001458,0.337293788313756,0.387115952568085
"Run: 872 Cov: none",872,0,0.123059712630048,0.244942400028957,0.383285937538352,0.120438794678802,0.125767578938601,0.751288050197356,0.871726844876158
"Run: 872 Cov: low",872,0.1,0.115060733783576,0.222262760158761,0.325600974887319,0.109450922424721,0.109894702019475,0.662924468829656,0.772375391254378
"Run: 872 Cov: medium",872,0.5,0.0700222932495242,0.151638100226298,0.220867582847091,0.0760842398498627,0.0746377774272195,0.442527976322913,0.518612216172776
"Run: 872 Cov: high",872,0.9,0.0524597546439134,0.116994342807145,0.162647257568306,0.0579864520219037,0.0544754396615165,0.332101355019364,0.390087807041267
"Run: 873 Cov: none",873,0,0.121080928498677,0.252835469112706,0.359235038038961,0.133383465828183,0.127353260470883,0.733151435650344,0.866534901478527
"Run: 873 Cov: low",873,0.1,0.106063868524687,0.216779110204215,0.325401269193433,0.121565200113309,0.106687496087906,0.648244247922335,0.769809448035644
"Run: 873 Cov: medium",873,0.5,0.0680783161819685,0.146290638231697,0.218610698375298,0.0863900848167424,0.0732697468321743,0.432979652788963,0.519369737605706
"Run: 873 Cov: high",873,0.9,0.0564806734740368,0.116500784770143,0.159412756874964,0.0496730404167822,0.0565369274917409,0.332394215119144,0.382067255535926
"Run: 874 Cov: none",874,0,0.123078703530754,0.261579497578159,0.376115094420624,0.108580301422433,0.126051974849372,0.760773295529537,0.86935359695197
"Run: 874 Cov: low",874,0.1,0.113263311234106,0.217612522948764,0.331687007486512,0.114342477162791,0.11020423608211,0.662562841669382,0.776905318832172
"Run: 874 Cov: medium",874,0.5,0.0730147320324535,0.149830765436551,0.221738963077304,0.0640627936634762,0.072885307842589,0.444584460546309,0.508647254209785
"Run: 874 Cov: high",874,0.9,0.0569000817718788,0.111232547592776,0.166866989260479,0.0496213491800841,0.0549106905020226,0.334999618625133,0.384620967805217
"Run: 875 Cov: none",875,0,0.128625806740579,0.255139712949391,0.372094477295786,0.110652280377188,0.127523352781135,0.755859996985756,0.866512277362944
"Run: 875 Cov: low",875,0.1,0.108317058971749,0.216314015988297,0.336957656137546,0.103714885740482,0.110233420562214,0.661588731097592,0.765303616838074
"Run: 875 Cov: medium",875,0.5,0.0738741796494921,0.149556018087136,0.221961175175681,0.0666295399812348,0.0733257666053999,0.445391372912309,0.512020912893544
"Run: 875 Cov: high",875,0.9,0.0519237045711217,0.109815620902841,0.171950622298286,0.0558670495872137,0.0565004452218162,0.333689947772248,0.389556997359462
"Run: 876 Cov: none",876,0,0.128576866150778,0.259496921770109,0.375304281606098,0.124617406767818,0.125083599448288,0.763378069526986,0.887995476294804
"Run: 876 Cov: low",876,0.1,0.112705046218735,0.215614199296232,0.327140883574657,0.123083774108479,0.104999136803486,0.655460129089623,0.778543903198103
"Run: 876 Cov: medium",876,0.5,0.0724241966459228,0.150119773577417,0.217033209030301,0.0726978027418108,0.0745626264226338,0.439577179253641,0.512274981995452
"Run: 876 Cov: high",876,0.9,0.0555429163626442,0.110995770590107,0.163209116678266,0.05477936651328,0.0549295964281681,0.329747803631017,0.384527170144297
"Run: 877 Cov: none",877,0,0.126217662787689,0.24732881752897,0.36846279587858,0.129852377360591,0.124293361032325,0.742009276195239,0.871861653555831
"Run: 877 Cov: low",877,0.1,0.114689211500292,0.229049722342567,0.32687676384053,0.098170498927191,0.108514141632994,0.670615697683389,0.76878619661058
"Run: 877 Cov: medium",877,0.5,0.0688651508058638,0.145882082809024,0.228620692962287,0.0719541991111947,0.0734419635031615,0.443367926577175,0.515322125688369
"Run: 877 Cov: high",877,0.9,0.0592877539260897,0.107088887039793,0.166666052093023,0.0491362768097282,0.05302615322111,0.333042693058906,0.382178969868634
"Run: 878 Cov: none",878,0,0.12307214257438,0.245842006470014,0.371913736208558,0.136301650854192,0.126030483865669,0.740827885252952,0.877129536107144
"Run: 878 Cov: low",878,0.1,0.112514706613556,0.222406202622947,0.320543738871091,0.119730267733033,0.114370504113837,0.655464648107594,0.775194915840627
"Run: 878 Cov: medium",878,0.5,0.0831762277662406,0.143882599289471,0.216002717046287,0.0642219063962679,0.0723847418886116,0.443061544101999,0.507283450498266
"Run: 878 Cov: high",878,0.9,0.0555730201702513,0.11188401631858,0.167150147575929,0.0490104339342821,0.0568310264106259,0.33460718406476,0.383617617999042
"Run: 879 Cov: none",879,0,0.124852678800136,0.24711321020176,0.378159934122127,0.133023376301696,0.124619361798415,0.750125823124022,0.883149199425718
"Run: 879 Cov: low",879,0.1,0.107457412318928,0.218096921472047,0.328335320152807,0.1074614606349,0.110329296388304,0.653889653943782,0.761351114578682
"Run: 879 Cov: medium",879,0.5,0.0761835027457778,0.147726515811065,0.21626105257258,0.0772334732008063,0.0743512236984902,0.440171071129423,0.517404544330229
"Run: 879 Cov: high",879,0.9,0.0567211111325023,0.109715680788192,0.162068609887553,0.0588403603638708,0.0536037476156895,0.328505401808247,0.387345762172118
"Run: 880 Cov: none",880,0,0.12738175304712,0.249239625915629,0.379548926608786,0.112904617358518,0.124312113969744,0.756170305571535,0.869074922930052
"Run: 880 Cov: low",880,0.1,0.114171804349386,0.209819965678781,0.315751516629856,0.125708005698096,0.108656817044338,0.639743286658023,0.765451292356119
"Run: 880 Cov: medium",880,0.5,0.0703843519945043,0.151323975264726,0.218652095445005,0.0826718422651787,0.0725009743192596,0.440360422704235,0.523032264969414
"Run: 880 Cov: high",880,0.9,0.0511612271206431,0.108803858032822,0.175721249501679,0.055228181127337,0.0551436660969236,0.335686334655144,0.390914515782481
"Run: 881 Cov: none",881,0,0.127381701284934,0.249264477273333,0.368189305364441,0.138495705647792,0.124250171950858,0.744835483922707,0.883331189570499
"Run: 881 Cov: low",881,0.1,0.113878737574832,0.220181498716642,0.336968661757737,0.090932201949455,0.109625235776102,0.671028898049211,0.761961099998666
"Run: 881 Cov: medium",881,0.5,0.0744560478977373,0.154366071635407,0.220211719639311,0.0626887840645692,0.0752707222858264,0.449033839172455,0.511722623237025
"Run: 881 Cov: high",881,0.9,0.0626265222822187,0.108934730004106,0.158490671750222,0.0521077981235447,0.0547956571663002,0.330051924036547,0.382159722160092
"Run: 882 Cov: none",882,0,0.127034197255697,0.249420316530931,0.374546665330892,0.124124705280874,0.122938241669853,0.751001179117519,0.875125884398394
"Run: 882 Cov: low",882,0.1,0.110289837837855,0.222111746177463,0.340251604282897,0.107764238728332,0.108948075495015,0.672653188298215,0.780417427026546
"Run: 882 Cov: medium",882,0.5,0.0778339370068409,0.143429143105976,0.216519567162576,0.0710016028991095,0.0739754384634914,0.437782647275393,0.508784250174502
"Run: 882 Cov: high",882,0.9,0.0561241011715915,0.116562258042009,0.162643986732934,0.0486544453169434,0.057315329180224,0.335330345946535,0.383984791263478
"Run: 883 Cov: none",883,0,0.119100886957907,0.247757264663847,0.372328824116207,0.113560667261977,0.122689098670011,0.739186975737961,0.852747642999938
"Run: 883 Cov: low",883,0.1,0.112710069873945,0.217272756076158,0.323414286086471,0.111286930112374,0.107963567293122,0.653397112036574,0.764684042148948
"Run: 883 Cov: medium",883,0.5,0.0744973388628311,0.14356557417558,0.22504009225433,0.0636919778910678,0.0719475131437846,0.443103005292742,0.506794983183809
"Run: 883 Cov: high",883,0.9,0.0522914917795176,0.112036537143035,0.171455058682312,0.0514254775653316,0.0555091777880713,0.335783087604865,0.387208565170197
"Run: 884 Cov: none",884,0,0.127259390716449,0.249912887089359,0.377766588080138,0.121846541146617,0.126898366798125,0.754938865885946,0.876785407032563
"Run: 884 Cov: low",884,0.1,0.11601095141869,0.212892694025936,0.331582183518156,0.106500866777096,0.109388410558568,0.660485828962782,0.766986695739878
"Run: 884 Cov: medium",884,0.5,0.0734365098471984,0.136452348121191,0.219520545715927,0.0870482714472219,0.0720115158322595,0.429409403684317,0.516457675131538
"Run: 884 Cov: high",884,0.9,0.0551855018254006,0.113222376105153,0.16345254264072,0.0559771412535738,0.0563703817459004,0.331860420571274,0.387837561824847
"Run: 885 Cov: none",885,0,0.123874805580564,0.244967276828042,0.375919229309069,0.130800922224951,0.125592201706509,0.744761311717675,0.875562233942627
"Run: 885 Cov: low",885,0.1,0.109113623421121,0.214301453021792,0.337074726713591,0.105541335158314,0.111659883425784,0.660489803156504,0.766031138314818
"Run: 885 Cov: medium",885,0.5,0.0745784333382912,0.145391077760131,0.221024819158746,0.0878683798232066,0.0750680669852806,0.440994330257169,0.528862710080375
"Run: 885 Cov: high",885,0.9,0.0557510201731161,0.114155607661303,0.163150494791183,0.0506802158548047,0.0560852774996483,0.333057122625602,0.383737338480407
"Run: 886 Cov: none",886,0,0.129762090661467,0.245751136600448,0.360938684586132,0.127982032164027,0.126831460835957,0.736451911848046,0.864433944012073
"Run: 886 Cov: low",886,0.1,0.107137860365123,0.222898410763296,0.327882427054222,0.107105365273159,0.106717412108978,0.65791869818264,0.765024063455799
"Run: 886 Cov: medium",886,0.5,0.0745141175828489,0.147091480376643,0.217046335122096,0.0767717931396437,0.0746035985415331,0.438651933081588,0.515423726221232
"Run: 886 Cov: high",886,0.9,0.0551018947653248,0.104945759472352,0.168430304073405,0.0583308282031086,0.0532227802671026,0.328477958311082,0.38680878651419
"Run: 887 Cov: none",887,0,0.122913053164289,0.255136951117043,0.365155590551598,0.138185548223107,0.121218256333951,0.743205594832929,0.881391143056037
"Run: 887 Cov: low",887,0.1,0.104829172875482,0.212237376601162,0.327384463073062,0.121138858632454,0.106698613413044,0.644451012549706,0.76558987118216
"Run: 887 Cov: medium",887,0.5,0.0710272994588537,0.147622294299731,0.223861954344038,0.0646790690833672,0.0743246903161487,0.442511548102622,0.507190617185989
"Run: 887 Cov: high",887,0.9,0.0591358815100017,0.110288692665698,0.158708105849789,0.060355265494031,0.0549046855510959,0.328132680025489,0.38848794551952
"Run: 888 Cov: none",888,0,0.12413336328325,0.249324552155271,0.384094975593518,0.129517361545116,0.121163317699414,0.757552891032039,0.887070252577155
"Run: 888 Cov: low",888,0.1,0.108201339115612,0.218576784828602,0.324236891996175,0.115163375626797,0.10803139248109,0.651015015940389,0.766178391567186
"Run: 888 Cov: medium",888,0.5,0.0775568974646528,0.137140345464661,0.218361802353526,0.0876171036679754,0.0700884080244353,0.43305904528284,0.520676148950815
"Run: 888 Cov: high",888,0.9,0.0490640181422537,0.111981489476123,0.176089586166456,0.060075719944479,0.0549634075778499,0.337135093784833,0.397210813729312
"Run: 889 Cov: none",889,0,0.127053390104823,0.260990716493498,0.374362704599949,0.104265206207704,0.132235829588829,0.76240681119827,0.866672017405974
"Run: 889 Cov: low",889,0.1,0.113029452551225,0.216784005968829,0.32563368087809,0.115744161507532,0.107525298248947,0.655447139398143,0.771191300905675
"Run: 889 Cov: medium",889,0.5,0.0726456704284511,0.149041871647801,0.219063641027148,0.0762537074381904,0.0722338255004578,0.4407511831034,0.517004890541591
"Run: 889 Cov: high",889,0.9,0.0545921538809298,0.116968526779617,0.16146027102359,0.0479593365719148,0.055533374597186,0.333020951684137,0.380980288256052
"Run: 890 Cov: none",890,0,0.120284864579742,0.239467122016178,0.373292695243881,0.134271824989772,0.119469894956894,0.733044681839802,0.867316506829574
"Run: 890 Cov: low",890,0.1,0.112552071761652,0.213560121117759,0.323366002585746,0.107060434340764,0.107623700493993,0.649478195465157,0.756538629805921
"Run: 890 Cov: medium",890,0.5,0.0771184947147278,0.149635222791737,0.217436023640523,0.0699838590064968,0.0747063130951731,0.444189741146988,0.514173600153484
