"","Run","Covariance","Variance_V1","Variance_V2","Variance_V3","Variance_gamma","Variance_epsilon","Variance_total_marginal","Variance_total_conditional"
"Run: 513 Cov: medium",513,0.5,0.216282902456587,0.27834513934769,0.351494524685975,0.0762541314903185,0.0776233020194304,0.846122566490251,0.92237669798057
"Run: 513 Cov: high",513,0.9,0.286324368281374,0.297717671335041,0.306701537369378,0.052278976760848,0.0569774462533593,0.890743576985793,0.943022553746641
"Run: 514 Cov: none",514,0,0.124578402266481,0.251365818817953,0.367770567111977,0.129347721122145,0.126937490681445,0.74371478819641,0.873062509318555
"Run: 514 Cov: low",514,0.1,0.141524439150136,0.262274940113772,0.37014551806989,0.115077267783952,0.11097783488225,0.773944897333798,0.88902216511775
"Run: 514 Cov: medium",514,0.5,0.223958305873805,0.287181591274551,0.347996034906608,0.068201603391628,0.0726624645534083,0.859135932054964,0.927337535446592
"Run: 514 Cov: high",514,0.9,0.286895288621373,0.298085489519833,0.308079856538782,0.0503993060436724,0.0565400592763402,0.893060634679987,0.94345994072366
"Run: 515 Cov: none",515,0,0.12969132083396,0.255953386605531,0.376029029781909,0.109313651920018,0.129012610858582,0.7616737372214,0.870987389141418
"Run: 515 Cov: low",515,0.1,0.149676177799162,0.261707391797924,0.370462951745728,0.109885808596382,0.108267670060803,0.781846521342815,0.891732329939197
"Run: 515 Cov: medium",515,0.5,0.221191740373758,0.284318409394642,0.349228076112319,0.0724037906688519,0.0728579834504298,0.854738225880718,0.92714201654957
"Run: 515 Cov: high",515,0.9,0.283741398040951,0.295410602524006,0.305815084712531,0.0596099744225241,0.0554229402999876,0.884967085277488,0.944577059700012
"Run: 516 Cov: none",516,0,0.125628283574352,0.250336595142073,0.373995841781326,0.128503000193709,0.121536279308539,0.749960720497752,0.878463720691461
"Run: 516 Cov: low",516,0.1,0.150561295799089,0.262193927981103,0.370351812840156,0.107431373941591,0.10946158943806,0.783107036620349,0.89053841056194
"Run: 516 Cov: medium",516,0.5,0.225291801870844,0.284996608610503,0.348179303288129,0.0689369047801905,0.0725953814503326,0.858467713769477,0.927404618549667
"Run: 516 Cov: high",516,0.9,0.284824024008728,0.298630825602646,0.308463237262019,0.0512399224663654,0.0568419906602416,0.891918086873393,0.943158009339758
"Run: 517 Cov: none",517,0,0.124633124947043,0.254343339755781,0.384186392393971,0.107392570049131,0.129444572854074,0.763162857096795,0.870555427145926
"Run: 517 Cov: low",517,0.1,0.1444704550166,0.254158994040225,0.378107224575026,0.112255774286728,0.111007552081422,0.776736673631851,0.888992447918578
"Run: 517 Cov: medium",517,0.5,0.218472525780374,0.283911321707959,0.33940084098007,0.0824764387293782,0.0757388728022196,0.841784688468402,0.92426112719778
"Run: 517 Cov: high",517,0.9,0.285893755222509,0.299648848336677,0.309828329668243,0.0492261793442646,0.0554028874283061,0.895370933227429,0.944597112571694
"Run: 518 Cov: none",518,0,0.127328806505643,0.261744799185776,0.386185602106356,0.0946784950824273,0.130062297119798,0.775259207797775,0.869937702880202
"Run: 518 Cov: low",518,0.1,0.141449835055398,0.261669052432786,0.373133902889468,0.113518465210708,0.11022874441164,0.776252790377652,0.88977125558836
"Run: 518 Cov: medium",518,0.5,0.218146146616351,0.284806741223933,0.339985979880796,0.083489025730143,0.0735721065487761,0.842938867721081,0.926427893451224
"Run: 518 Cov: high",518,0.9,0.283836954535633,0.297783632467301,0.306810713663349,0.0561684466360976,0.0554002526976204,0.888431300666282,0.94459974730238
"Run: 519 Cov: none",519,0,0.125645477658591,0.252225214249969,0.362600963407749,0.136239927002147,0.123288417681544,0.740471655316309,0.876711582318456
"Run: 519 Cov: low",519,0.1,0.148698684686242,0.262925943542944,0.376223666267018,0.106514100577806,0.10563760492599,0.787848294496205,0.89436239507401
"Run: 519 Cov: medium",519,0.5,0.220854810428823,0.283961042400029,0.344625877629115,0.0784657071647363,0.072092562377296,0.849441730457968,0.927907437622704
"Run: 519 Cov: high",519,0.9,0.284553614116719,0.297602678517714,0.306502351849252,0.0564756789811154,0.0548656765351992,0.888658644483685,0.945134323464801
"Run: 520 Cov: none",520,0,0.133219872863435,0.257653429568391,0.385193361000942,0.0978032892272958,0.126130047339935,0.776066663432769,0.873869952660065
"Run: 520 Cov: low",520,0.1,0.14643200135082,0.265267615332753,0.3875093715997,0.0874152399435482,0.113375771773179,0.799208988283273,0.886624228226821
"Run: 520 Cov: medium",520,0.5,0.226402733353692,0.287047129613879,0.349108059742998,0.0634237789245323,0.0740182983648996,0.862557922710568,0.9259817016351
"Run: 520 Cov: high",520,0.9,0.285267790402017,0.298720343679131,0.310763457810141,0.0500563924025225,0.0551920157061881,0.894751591891289,0.944807984293812
"Run: 521 Cov: none",521,0,0.126810072960635,0.25131011098771,0.37054388860667,0.126631399633235,0.12470452781175,0.748664072555015,0.87529547218825
"Run: 521 Cov: low",521,0.1,0.148349379603466,0.267972855312572,0.372455080386698,0.103771699003739,0.107450985693525,0.788777315302736,0.892549014306475
"Run: 521 Cov: medium",521,0.5,0.225696565833566,0.291737865493436,0.351252232536091,0.0607373459285831,0.0705759902083247,0.868686663863092,0.929424009791675
"Run: 521 Cov: high",521,0.9,0.282621237773441,0.294552546661951,0.307763419257925,0.0576755143706345,0.0573872819360491,0.884937203693316,0.942612718063951
"Run: 522 Cov: none",522,0,0.122354611671388,0.250607312166249,0.382519549330015,0.121670429919786,0.122848096912562,0.755481473167652,0.877151903087438
"Run: 522 Cov: low",522,0.1,0.144698615519151,0.265686247724266,0.369830311723476,0.108040490892024,0.111744334141083,0.780215174966892,0.888255665858917
"Run: 522 Cov: medium",522,0.5,0.223671375749251,0.289490101569166,0.343985748365425,0.0700960999276793,0.0727566743884788,0.857147225683842,0.927243325611521
"Run: 522 Cov: high",522,0.9,0.284830924793301,0.297990412699226,0.306832913682336,0.0542677536753688,0.0560779951497676,0.889654251174864,0.943922004850232
"Run: 523 Cov: none",523,0,0.124618438684624,0.262940992944848,0.37560302846826,0.109862018649411,0.126975521252857,0.763162460097731,0.873024478747143
"Run: 523 Cov: low",523,0.1,0.147563892496654,0.254643419526416,0.379721175356047,0.108624709618642,0.109446803002241,0.781928487379117,0.890553196997759
"Run: 523 Cov: medium",523,0.5,0.221840247819527,0.284343510636387,0.343166349193938,0.0792283365061211,0.0714215558440269,0.849350107649852,0.928578444155973
"Run: 523 Cov: high",523,0.9,0.287962902284172,0.301536623163719,0.310542767708014,0.0458204461724352,0.0541372606716594,0.900042293155905,0.945862739328341
"Run: 524 Cov: none",524,0,0.125922385336679,0.257352759624125,0.381679681502721,0.107023902949199,0.128021270587276,0.764954826463525,0.871978729412724
"Run: 524 Cov: low",524,0.1,0.145167632424047,0.264677993327882,0.372834216644934,0.112000294912276,0.105319862690861,0.782679842396863,0.894680137309139
"Run: 524 Cov: medium",524,0.5,0.223772126437609,0.290454717422735,0.350455901757472,0.0624811432358268,0.072836111146356,0.864682745617817,0.927163888853644
"Run: 524 Cov: high",524,0.9,0.283758278904229,0.299391693947043,0.31007985244711,0.0501368287918099,0.0566333459098078,0.893229825298382,0.943366654090192
"Run: 525 Cov: none",525,0,0.128060399236995,0.251854695861987,0.370452818902127,0.123567474700335,0.126064611298556,0.750367914001109,0.873935388701444
"Run: 525 Cov: low",525,0.1,0.148242635494416,0.262356581735929,0.382285567706251,0.0987930839847016,0.108322131078703,0.792884784936596,0.891677868921297
"Run: 525 Cov: medium",525,0.5,0.217430306219605,0.288738114065605,0.343385796364054,0.0757195324492103,0.0747262509015256,0.849554216649264,0.925273749098474
"Run: 525 Cov: high",525,0.9,0.286108106069277,0.296714270283305,0.307275966081221,0.0544694507916121,0.0554322067745856,0.890098342433802,0.944567793225414
"Run: 526 Cov: none",526,0,0.127806762605429,0.258180756547897,0.3714195599808,0.115380550208175,0.127212370657699,0.757407079134126,0.872787629342301
"Run: 526 Cov: low",526,0.1,0.148738240172782,0.258092798856944,0.36563826985135,0.117161050463161,0.110369640655762,0.772469308881076,0.889630359344238
"Run: 526 Cov: medium",526,0.5,0.219878471363183,0.287945614572549,0.345099124694434,0.0739308806957466,0.0731459086740879,0.852923210630166,0.926854091325912
"Run: 526 Cov: high",526,0.9,0.282648735049586,0.295051809501318,0.304565600390587,0.0620580756188185,0.0556757794396899,0.882266144941491,0.94432422056031
"Run: 527 Cov: none",527,0,0.124553571612171,0.25025903922739,0.385516812350137,0.11357449233555,0.126096084474752,0.760329423189698,0.873903915525248
"Run: 527 Cov: low",527,0.1,0.143590153433332,0.255075219909898,0.373980629830939,0.117718310215608,0.109635686610222,0.77264600317417,0.890364313389778
"Run: 527 Cov: medium",527,0.5,0.219850575703434,0.282715166793309,0.338805392960973,0.0859498769965075,0.0726789875457762,0.841371135457716,0.927321012454224
"Run: 527 Cov: high",527,0.9,0.284603723365829,0.297342381355149,0.309516427088028,0.0534156661675634,0.0551218020234305,0.891462531809006,0.944878197976569
"Run: 528 Cov: none",528,0,0.127157278795564,0.251553745843394,0.366270240316204,0.130981358745688,0.12403737629915,0.744981264955163,0.87596262370085
"Run: 528 Cov: low",528,0.1,0.144457043024551,0.263441061685438,0.374263523066785,0.104316218795345,0.113522153427881,0.782161627776775,0.886477846572119
"Run: 528 Cov: medium",528,0.5,0.222509214167835,0.293542149304113,0.344915658469844,0.0649780302067491,0.0740549478514591,0.860967021941792,0.925945052148541
"Run: 528 Cov: high",528,0.9,0.284502237043988,0.299188870857581,0.307374016996858,0.0552312719709609,0.0537036031306121,0.891065124898427,0.946296396869388
"Run: 529 Cov: none",529,0,0.125496468585116,0.243232094106802,0.385382630720018,0.123586360954682,0.122302445633384,0.754111193411935,0.877697554366616
"Run: 529 Cov: low",529,0.1,0.155041998573636,0.264902725873978,0.382242055757462,0.0853947705704942,0.11241844922443,0.802186780205076,0.88758155077557
"Run: 529 Cov: medium",529,0.5,0.223349600272178,0.294081013742566,0.350223386570565,0.0579611228187982,0.0743848765958932,0.867654000585309,0.925615123404107
"Run: 529 Cov: high",529,0.9,0.283503403927787,0.297908183517415,0.307598238256021,0.0561190573618981,0.0548711169368794,0.889009825701222,0.945128883063121
"Run: 530 Cov: none",530,0,0.126238867324817,0.259665644805542,0.371856003440456,0.115706733419204,0.126532751009981,0.757760515570816,0.873467248990019
"Run: 530 Cov: low",530,0.1,0.143205682858897,0.263961082840533,0.375312083695635,0.110268134107276,0.107253016497659,0.782478849395065,0.892746983502341
"Run: 530 Cov: medium",530,0.5,0.22205030752854,0.285106249045896,0.347842140456283,0.0747558164717103,0.0702454864975708,0.854998697030719,0.929754513502429
"Run: 530 Cov: high",530,0.9,0.281915387564318,0.294402846737424,0.304650015729691,0.0630492375573291,0.0559825124112374,0.880968250031433,0.944017487588763
"Run: 531 Cov: none",531,0,0.126061071738559,0.251890857221182,0.374738412300721,0.122033346257395,0.125276312482142,0.752690341260463,0.874723687517858
"Run: 531 Cov: low",531,0.1,0.14395265283701,0.261247559381149,0.369846166990957,0.114807518004795,0.110146102786089,0.775046379209116,0.889853897213911
"Run: 531 Cov: medium",531,0.5,0.221060959385686,0.286101200235414,0.344119112482991,0.0752240404916887,0.0734946874042199,0.851281272104091,0.92650531259578
"Run: 531 Cov: high",531,0.9,0.284372694047758,0.296436710732958,0.308057333744399,0.0560995266761962,0.0550337347986883,0.888866738525115,0.944966265201312
"Run: 532 Cov: none",532,0,0.123130157586439,0.24522332925464,0.362404258906542,0.148292267067695,0.120949987184684,0.730757745747622,0.879050012815316
"Run: 532 Cov: low",532,0.1,0.142063828280146,0.272141321734158,0.366551292131065,0.109575317355183,0.109668240499447,0.780756442145369,0.890331759500553
"Run: 532 Cov: medium",532,0.5,0.222052399388712,0.287657560011032,0.344496700699639,0.0713249320511155,0.0744684078495018,0.854206660099383,0.925531592150498
"Run: 532 Cov: high",532,0.9,0.2851570100997,0.299156377621458,0.309220083400068,0.0490086591338587,0.0574578697449164,0.893533471121225,0.942542130255084
"Run: 533 Cov: none",533,0,0.126121168038095,0.252589200535103,0.372241067747284,0.125720158480023,0.123328405199495,0.750951436320482,0.876671594800505
"Run: 533 Cov: low",533,0.1,0.141489793226398,0.262688741412612,0.374294181955281,0.113210307329678,0.10831697607603,0.778472716594292,0.89168302392397
"Run: 533 Cov: medium",533,0.5,0.218702052103643,0.28845523394851,0.350421164615661,0.065470622479212,0.0769509268529746,0.857578450667813,0.923049073147025
"Run: 533 Cov: high",533,0.9,0.2818510755582,0.295250131115935,0.307429783554725,0.0600763395831149,0.0553926701880242,0.884530990228861,0.944607329811976
"Run: 534 Cov: none",534,0,0.124956585448065,0.258455350382185,0.375167444909202,0.112834196447884,0.128586422812664,0.758579380739452,0.871413577187336
"Run: 534 Cov: low",534,0.1,0.150073741108065,0.272413659895159,0.374191254637148,0.0915851699993055,0.111736174360323,0.796678655640372,0.888263825639677
"Run: 534 Cov: medium",534,0.5,0.22348620150688,0.295121426925036,0.347455347593692,0.0595379683611555,0.0743990556132362,0.866062976025608,0.925600944386764
"Run: 534 Cov: high",534,0.9,0.287573207040486,0.301310379153839,0.309895112715598,0.0454139864637722,0.0558073146263041,0.898778698909924,0.944192685373696
"Run: 535 Cov: none",535,0,0.127022480727663,0.25242839579611,0.371209371481842,0.120485231502343,0.128854520492042,0.750660248005615,0.871145479507958
"Run: 535 Cov: low",535,0.1,0.152224769096749,0.261658421468986,0.380709362627281,0.096621510185962,0.108785936621022,0.794592553193016,0.891214063378978
"Run: 535 Cov: medium",535,0.5,0.217493533781128,0.290478262798475,0.347545479714181,0.0701159154979617,0.0743668082082545,0.855517276293784,0.925633191791746
"Run: 535 Cov: high",535,0.9,0.283794317034783,0.296459888191543,0.307688606529237,0.0574190972483846,0.0546380909960525,0.887942811755563,0.945361909003947
"Run: 536 Cov: none",536,0,0.129764554132218,0.254702529205763,0.381132320675012,0.110722630492916,0.12367796549409,0.765599404012993,0.87632203450591
"Run: 536 Cov: low",536,0.1,0.148965141620482,0.272565765183607,0.368867374570636,0.103468472559884,0.106133246065391,0.790398281374725,0.893866753934609
"Run: 536 Cov: medium",536,0.5,0.219644650055008,0.285490833206477,0.339692468713099,0.0802286631198926,0.074943384905523,0.844827951974584,0.925056615094477
"Run: 536 Cov: high",536,0.9,0.286397337349792,0.300533800231428,0.310462846190623,0.0456000876174654,0.0570059286106915,0.897393983771843,0.942994071389308
"Run: 537 Cov: none",537,0,0.129995075666759,0.247849108477326,0.368221485743759,0.128654455041474,0.125279875070683,0.746065669887843,0.874720124929317
"Run: 537 Cov: low",537,0.1,0.14440394878104,0.263507736717716,0.36427305884255,0.11892996083917,0.108885294819524,0.772184744341306,0.891114705180476
"Run: 537 Cov: medium",537,0.5,0.22408328704636,0.288444101296283,0.346855878235184,0.0675389324193662,0.073077801002807,0.859383266577827,0.926922198997193
"Run: 537 Cov: high",537,0.9,0.285361795925678,0.297396052946563,0.309146084999338,0.0522411302344132,0.0558549358940079,0.891903933871579,0.944145064105992
"Run: 538 Cov: none",538,0,0.12216505670199,0.257909205938444,0.371929611897447,0.121848640717579,0.126147484744539,0.752003874537882,0.873852515255461
"Run: 538 Cov: low",538,0.1,0.143764167095861,0.259535754618809,0.37719348949074,0.111324638302934,0.108181950491656,0.78049341120541,0.891818049508344
"Run: 538 Cov: medium",538,0.5,0.218213585519812,0.28463686486096,0.354800002598615,0.067686947915223,0.0746625991053891,0.857650452979388,0.925337400894611
"Run: 538 Cov: high",538,0.9,0.285692315399249,0.297139495996393,0.307445327281594,0.0544796613105821,0.0552432000121815,0.890277138677236,0.944756799987818
"Run: 539 Cov: none",539,0,0.126004735824314,0.254748348231047,0.372497095457481,0.118123679534688,0.12862614095247,0.753250179512842,0.87137385904753
"Run: 539 Cov: low",539,0.1,0.15191844294296,0.267225485129328,0.368315624870879,0.104323427498588,0.108217019558245,0.787459552943167,0.891782980441755
"Run: 539 Cov: medium",539,0.5,0.215039186759,0.28489143591403,0.346085525160489,0.0790026492162802,0.0749812029502006,0.846016147833519,0.925018797049799
"Run: 539 Cov: high",539,0.9,0.282243572562923,0.29321193588604,0.301570379954964,0.0681187510855371,0.0548553605105369,0.877025888403926,0.945144639489463
"Run: 540 Cov: none",540,0,0.13280253530391,0.258819230803778,0.36939017449165,0.114394655916612,0.12459340348405,0.761011940599338,0.87540659651595
